anio,mes,tipo,nombre,importe
2016,apr,DEBITO,TICKETMASTER MEXICO,2579
2016,apr,DEBITO,TICKETMASTER MEXICO,13366
2016,apr,DEBITO,TICKETMASTER MEXICO,332
2016,apr,DEBITO,TICKETMASTER MEXICO,2198
2016,apr,DEBITO,VIVA AEROBUS CIB,5966
2016,apr,DEBITO,VIVA AEROBUS CIB,14984
2016,apr,DEBITO,VIVA AEROBUS CIB,1983
2016,apr,DEBITO,WALMART VENTA EN LIN 1,2210
2016,apr,DEBITO,WALMART VENTA EN LIN 1,8924
2016,apr,DEBITO,WALMART VENTA EN LIN 1,2636
2016,apr,DEBITO,WALMART VENTA EN LIN 1,4415
2016,apr,DEBITO,WALMART VENTA EN LIN 1,356
2016,apr,DEBITO,WALMART VENTA EN LIN 1,8683
2016,apr,DEBITO,WALMART VENTA EN LIN 1,900
2016,apr,DEBITO,WALMART VENTA EN LIN 1,2065
2016,may,,Sin registro,187
2016,may,,Sin registro,47693
2016,may,,Sin registro,481
2016,may,,Sin registro,4125
2016,may,,Sin registro,24864
2016,may,,Sin registro,35178
2016,may,,Sin registro,469533
2016,may,,Sin registro,402
2016,may,,Sin registro,12045
2016,may,,Sin registro,399
2016,may,,Sin registro,545
2016,may,,Sin registro,2514
2016,may,,Sin registro,125509
2016,may,,Sin registro,12479
2016,may,,Sin registro,26
2016,may,,Sin registro,4107
2016,may,,Sin registro,1409
2016,may,,Sin registro,25343
2016,may,,Sin registro,496341
2016,may,,Sin registro,20412
2016,may,,ADO WALLET,472
2016,may,,ADO WALLET,1626
2016,may,,ADO WALLET,7693
2016,may,,ADO WALLET,9806
2016,may,,ADO WALLET,4382
2016,may,,ADO WALLET,1960
2016,may,,ADO WALLET,11310
2016,may,,ADO WALLET,5448
2016,may,,ADO WALLET,160343
2016,may,,ADO WALLET,430
2016,may,,ADO WALLET,3411
2016,may,,ADO WALLET,16707
2016,may,,ADO WALLET,11597
2016,may,,ADO WALLET,77804
2016,may,,ADO WALLET,212
2016,may,,ADO WALLET,19048
2016,may,,ADO WALLET,14965
2016,may,,ADO WALLET,3082
2016,may,,ADO WALLET,2092
2016,may,,ADO WALLET,2901
2016,may,,ADO WALLET,3090
2016,may,,ADO WALLET,740
2016,may,,ADO WALLET,11816
2016,may,,ADO WALLET,8026
2016,may,,ADO WALLET,100001
2016,may,,AEROMEX CALL CENT SE,20722
2016,may,,AEROMEX CALL CENT SE,3661
2016,may,,AEROMEX CALL CENT SE,22421
2016,may,,AEROMEX CALL CENT SE,182964
2016,may,,AEROMEX CALL CENT SE,125684
2016,may,,AEROMEX CALL CENT SE,13686
2016,may,,AEROMEX CALL CENT SE,16546
2016,may,,AEROMEX CALL CENT SE,32004
2016,may,,AEROMEX CTRO T INT H2H,36674
2016,may,,AEROMEX CTRO T INT H2H,11926
2016,may,,AEROMEX CTRO T INT H2H,4902
2016,may,,AEROMEX CTRO T INT H2H,28558
2016,may,,AEROMEX CTRO T INT H2H,16738
2016,may,,AEROMEX CTRO T INT H2H,405695
2016,may,,AEROMEX CTRO T INT H2H,280517
2016,may,,AEROMEX CTRO T INT H2H,11449
2016,may,,AEROMEX CTRO T INT H2H,142502
2016,may,,AEROMEX CTRO T INT H2H,245945
2016,may,,AEROMEX CTRO T INT H2H,6976
2016,may,,AEROMEX CTRO T INT H2H,10283
2016,may,,AEROMEX CTRO T INT H2H,7630
2016,may,,AEROMEX CTRO T INT H2H,55708
2016,may,,AEROMEX CTRO T INT H2H,16101
2016,may,,AEROMEX CTRO T INT H2H,8301
2016,may,,AEROMEX CTRO T INT H2H,15113
2016,may,,AEROMEX CTRO T INT H2H,16433
2016,may,,AEROMEX CTRO T INT H2H,127506
2016,may,,AEROMEX CTRO T INT H2H,90392
2016,may,,AEROMEXICO AV OL,269994
2016,may,,AEROMEXICO AV OL,51359
2016,may,,AEROMEXICO AV OL,114339
2016,may,,AEROMEXICO AV OL,22327
2016,may,,AEROMEXICO AV OL,25018
2016,may,,AEROMEXICO AV OL,6821
2016,may,,AEROMEXICO AV OL,103157
2016,may,,AEROMEXICO AV OL,48302
2016,may,,APPLE ONLINE STORE,1398
2016,may,,APPLE ONLINE STORE,44868
2016,may,,APPLE ONLINE STORE,89629
2016,may,,APPLE ONLINE STORE,16299
2016,may,,APPLE ONLINE STORE,151353
2016,may,,APPLE ONLINE STORE,90705
2016,may,,APPLE ONLINE STORE,399
2016,may,,APPLE ONLINE STORE,52518
2016,may,,APPLE ONLINE STORE,34361
2016,may,,AT&T SERV CAB CR,323
2016,may,,AT&T SERV CAB CR,3998
2016,may,,AT&T SERV CAB CR,14495
2016,may,,AT&T SERV CAB CR,295629
2016,may,,AT&T SERV CAB CR,49725
2016,may,,AT&T SERV CAB CR,10961
2016,may,,AT&T SERV CAB CR,44365
2016,may,,AUT DE ORIENTE ADO MU,520
2016,may,,AUT DE ORIENTE ADO MU,1305
2016,may,,AUT DE ORIENTE ADO MU,1010
2016,may,,AUT DE ORIENTE ADO MU,10585
2016,may,,AUT DE ORIENTE ADO MU,262
2016,may,,AUT DE ORIENTE ADO MU,6341
2016,may,,AUT DE ORIENTE ADO MU,17806
2016,may,,AUT DE ORIENTE ADO MU,150543
2016,may,,AUT DE ORIENTE ADO MU,51907
2016,may,,AUT DE ORIENTE ADO MU,3067
2016,may,,AUT DE ORIENTE ADO MU,508
2016,may,,AUT DE ORIENTE ADO MU,5604
2016,may,,AUT DE ORIENTE ADO MU,504
2016,may,,AUT DE ORIENTE ADO MU,18888
2016,may,,AUT DE ORIENTE ADO MU,2202
2016,may,,AUT DE ORIENTE ADO MU,80980
2016,may,,AUT DE ORIENTE ADO MU,3270
2016,may,,AUT DE ORIENTE ADO MU,660
2016,may,,AUT DE ORIENTE ADO MU,7652
2016,may,,AUT DE ORIENTE ADO MU,4109
2016,may,,AUT DE ORIENTE ADO MU,2714
2016,may,,AUT DE ORIENTE ADO MU,6445
2016,may,,AUT DE ORIENTE ADO MU,609
2016,may,,AUT DE ORIENTE ADO MU,1220
2016,may,,AUT DE ORIENTE ADO MU,15066
2016,may,,AUT DE ORIENTE ADO MU,60311
2016,may,,AUT DE ORIENTE ADO MU,29430
2016,may,,AUT DE ORIENTE ADO MU,3256
2016,may,,B N M VICAM,9000
2016,may,,B N M VICAM,4500
2016,may,,B N M VICAM,1600
2016,may,,B N M VICAM,5000
2016,may,,B N M VICAM,0
2016,may,,B N M VICAM,0
2016,may,,BP,19850
2016,may,,BP,17900
2016,may,,BP,690
2016,may,,BP,7590
2016,may,,BP,117930
2016,may,,BP,33950
2016,may,,BP,24980
2016,may,,BP,24950
2016,may,,BP,10375
2016,may,,BP,1500
2016,may,,BP,6700
2016,may,,BP,13146
2016,may,,BP,41532
2016,may,,CLIP,70763
2016,may,,CLIP,68600
2016,may,,CLIP,32636
2016,may,,CLIP,93600
2016,may,,CLIP,14000
2016,may,,CLIP,1417
2016,may,,CLIP,5350
2016,may,,CLIP,20450
2016,may,,CLIP,48369
2016,may,,CLIP,73039
2016,may,,CLIP,970137
2016,may,,CLIP,522956
2016,may,,CLIP,616
2016,may,,CLIP,450
2016,may,,CLIP,56830
2016,may,,CLIP,54237
2016,may,,CLIP,892714
2016,may,,CLIP,14000
2016,may,,CLIP,78566
2016,may,,CLIP,40687
2016,may,,CLIP,105205
2016,may,,CLIP,26979
2016,may,,CLIP,10539
2016,may,,CLIP,589
2016,may,,CLIP,82500
2016,may,,CLIP,74145
2016,may,,CLIP,14597
2016,may,,CLIP,405148
2016,may,,CLIP,459343
2016,may,,DESPEGAR COM,4789
2016,may,,DESPEGAR COM,7696
2016,may,,DESPEGAR COM,443
2016,may,,DESPEGAR COM,259
2016,may,,DESPEGAR COM,1842
2016,may,,DESPEGAR COM,2598
2016,may,,DESPEGAR COM,51100
2016,may,,DESPEGAR COM,282692
2016,may,,DESPEGAR COM,115770
2016,may,,DESPEGAR COM,1718
2016,may,,DESPEGAR COM,16874
2016,may,,DESPEGAR COM,31456
2016,may,,DESPEGAR COM,98226
2016,may,,E TRAVEL RESERVATION,1439
2016,may,,E TRAVEL RESERVATION,15404
2016,may,,E TRAVEL RESERVATION,42688
2016,may,,E TRAVEL RESERVATION,838423
2016,may,,E TRAVEL RESERVATION,279134
2016,may,,E TRAVEL RESERVATION,5235
2016,may,,E TRAVEL RESERVATION,413067
2016,may,,E TRAVEL RESERVATION,320946
2016,may,,E TRAVEL RESERVATION,15432
2016,may,,E TRAVEL RESERVATION,15609
2016,may,,E TRAVEL RESERVATION,31845
2016,may,,E TRAVEL RESERVATION,7494
2016,may,,E TRAVEL RESERVATION,25127
2016,may,,E TRAVEL RESERVATION,19986
2016,may,,E TRAVEL RESERVATION,15553
2016,may,,E TRAVEL RESERVATION,7620
2016,may,,E TRAVEL RESERVATION,414856
2016,may,,E TRAVEL RESERVATION,29026
2016,may,,EKT VTA EN LINEA 3,7899
2016,may,,EKT VTA EN LINEA 3,19498
2016,may,,EKT VTA EN LINEA 3,4699
2016,may,,EKT VTA EN LINEA 3,3999
2016,may,,EKT VTA EN LINEA 3,16198
2016,may,,EKT VTA EN LINEA 3,5999
2016,may,,EKT VTA EN LINEA 3,17434
2016,may,,EKT VTA EN LINEA 3,88093
2016,may,,EKT VTA EN LINEA 3,76408
2016,may,,EKT VTA EN LINEA 3,15495
2016,may,,EKT VTA EN LINEA 3,52643
2016,may,,EKT VTA EN LINEA 3,131918
2016,may,,EKT VTA EN LINEA 3,143865
2016,may,,EKT VTA EN LINEA 3,12999
2016,may,,EKT VTA EN LINEA 3,37177
2016,may,,EKT VTA EN LINEA 3,15298
2016,may,,EKT VTA EN LINEA 3,21097
2016,may,,EKT VTA EN LINEA 3,23943
2016,may,,EKT VTA EN LINEA 3,17908
2016,may,,EKT VTA EN LINEA 3,52062
2016,may,,ETN TURISTAR INTER CIB,14358
2016,may,,ETN TURISTAR INTER CIB,2502
2016,may,,ETN TURISTAR INTER CIB,337
2016,may,,ETN TURISTAR INTER CIB,3749
2016,may,,ETN TURISTAR INTER CIB,2268
2016,may,,ETN TURISTAR INTER CIB,2146
2016,may,,ETN TURISTAR INTER CIB,15387
2016,may,,ETN TURISTAR INTER CIB,132146
2016,may,,ETN TURISTAR INTER CIB,3557
2016,may,,ETN TURISTAR INTER CIB,173464
2016,may,,ETN TURISTAR INTER CIB,2719
2016,may,,ETN TURISTAR INTER CIB,135
2016,may,,ETN TURISTAR INTER CIB,2146
2016,may,,ETN TURISTAR INTER CIB,26300
2016,may,,ETN TURISTAR INTER CIB,5478
2016,may,,ETN TURISTAR INTER CIB,209919
2016,may,,ETN TURISTAR INTER CIB,2898
2016,may,,ETN TURISTAR INTER CIB,1725
2016,may,,ETN TURISTAR INTER CIB,2331
2016,may,,ETN TURISTAR INTER CIB,1300
2016,may,,ETN TURISTAR INTER CIB,2907
2016,may,,ETN TURISTAR INTER CIB,1818
2016,may,,ETN TURISTAR INTER CIB,1820
2016,may,,ETN TURISTAR INTER CIB,14991
2016,may,,ETN TURISTAR INTER CIB,70395
2016,may,,ETN TURISTAR INTER CIB,77060
2016,may,,EXPEDIA MX018005630600,15969
2016,may,,EXPEDIA MX018005630600,19
2016,may,,EXPEDIA MX018005630600,250
2016,may,,EXPEDIA MX018005630600,93316
2016,may,,EXPEDIA MX018005630600,8054
2016,may,,EXPEDIA MX018005630600,398895
2016,may,,EXPEDIA MX018005630600,29258
2016,may,,EXPEDIA MX018005630600,835
2016,may,,EXPEDIA MX018005630600,14180
2016,may,,EXPEDIA MX018005630600,4552
2016,may,,EXPEDIA MX018005630600,102619
2016,may,,EXPEDIA MX018005630600,196508
2016,may,,EXPEDIA MX018005630600,1994
2016,may,,EXPEDIA MX018005630600,37722
2016,may,,EXPEDIA MX018005630600,49273
2016,may,,EXPEDIA MX018005630600,16371
2016,may,,FOREVER 21 MEXICO,5345
2016,may,,FOREVER 21 MEXICO,973
2016,may,,FOREVER 21 MEXICO,6417
2016,may,,FOREVER 21 MEXICO,2027
2016,may,,FOREVER 21 MEXICO,1349
2016,may,,FOREVER 21 MEXICO,28704
2016,may,,FOREVER 21 MEXICO,50897
2016,may,,FOREVER 21 MEXICO,1879
2016,may,,FOREVER 21 MEXICO,509
2016,may,,FOREVER 21 MEXICO,37262
2016,may,,FOREVER 21 MEXICO,1661
2016,may,,FOREVER 21 MEXICO,213518
2016,may,,FOREVER 21 MEXICO,3606
2016,may,,FOREVER 21 MEXICO,13546
2016,may,,FOREVER 21 MEXICO,26065
2016,may,,HIPODROMO AGUA CALIENT,18500
2016,may,,HIPODROMO AGUA CALIENT,800
2016,may,,HIPODROMO AGUA CALIENT,1000
2016,may,,HIPODROMO AGUA CALIENT,1600
2016,may,,HIPODROMO AGUA CALIENT,5000
2016,may,,HIPODROMO AGUA CALIENT,9300
2016,may,,HIPODROMO AGUA CALIENT,113300
2016,may,,HIPODROMO AGUA CALIENT,75750
2016,may,,HIPODROMO AGUA CALIENT,250
2016,may,,HIPODROMO AGUA CALIENT,103000
2016,may,,HIPODROMO AGUA CALIENT,213800
2016,may,,HIPODROMO AGUA CALIENT,50300
2016,may,,HIPODROMO AGUA CALIENT,131
2016,may,,HIPODROMO AGUA CALIENT,200
2016,may,,HIPODROMO AGUA CALIENT,5500
2016,may,,HIPODROMO AGUA CALIENT,9680
2016,may,,HIPODROMO AGUA CALIENT,34300
2016,may,,HOME DEPOT,27
2016,may,,HOME DEPOT,23680
2016,may,,HOME DEPOT,23348
2016,may,,HOTELES COM,3106
2016,may,,HOTELES COM,1250
2016,may,,HOTELES COM,21375
2016,may,,HOTELES COM,26
2016,may,,HOTELES COM,8736
2016,may,,HOTELES COM,24362
2016,may,,HOTELES COM,55776
2016,may,,HOTELES COM,38105
2016,may,,HOTELES COM,8
2016,may,,HOTELES COM,12941
2016,may,,HOTELES COM,64197
2016,may,,HOTELES COM,77611
2016,may,,HOTELES COM,8412
2016,may,,HOTELES COM,3495
2016,may,,HOTELES COM,5181
2016,may,,HOTELES COM,3747
2016,may,,HOTELES COM,1901
2016,may,,HOTELES COM,7087
2016,may,,HOTELES COM,34354
2016,may,,HOTELES COM,128244
2016,may,,INFONAVIT,13529
2016,may,,INFONAVIT,15699
2016,may,,INFONAVIT,31500
2016,may,,INFONAVIT,77012
2016,may,,INFONAVIT,286210
2016,may,,INFONAVIT,19605
2016,may,,INFONAVIT,2980
2016,may,,INFONAVIT,327613
2016,may,,INFONAVIT,4905
2016,may,,INFONAVIT,4039
2016,may,,INFONAVIT,1500
2016,may,,INFONAVIT,16216
2016,may,,INFONAVIT,61998
2016,may,,INFONAVIT,96212
2016,may,,INFONAVIT,3700
2016,may,,INTERJET,16489
2016,may,,INTERJET,8479
2016,may,,INTERJET,66200
2016,may,,INTERJET,516104
2016,may,,INTERJET,7022
2016,may,,INTERJET,12444
2016,may,,INTERJET,2006
2016,may,,INTERJET,233241
2016,may,,INTERJET,5038
2016,may,,INTERJET,35660
2016,may,,INTERJET,4437
2016,may,,INTERJET,2306
2016,may,,INTERJET,7246
2016,may,,INTERJET,815
2016,may,,INTERJET,3709
2016,may,,INTERJET,55483
2016,may,,INTERJET,55057
2016,may,,INTERJET,189522
2016,may,,IZZI METRO IVR,1778
2016,may,,IZZI METRO IVR,700
2016,may,,IZZI METRO IVR,2090
2016,may,,IZZI METRO IVR,913
2016,may,,IZZI METRO IVR,1384
2016,may,,IZZI METRO IVR,13134
2016,may,,IZZI METRO IVR,143078
2016,may,,IZZI METRO IVR,114659
2016,may,,IZZI METRO IVR,1174
2016,may,,IZZI METRO IVR,2558
2016,may,,IZZI METRO IVR,7459
2016,may,,IZZI METRO IVR,8751
2016,may,,IZZI METRO IVR,155647
2016,may,,IZZI METRO IVR,1150
2016,may,,IZZI METRO IVR,1580
2016,may,,IZZI METRO IVR,400
2016,may,,IZZI METRO IVR,294
2016,may,,IZZI METRO IVR,1308
2016,may,,IZZI METRO IVR,8378
2016,may,,IZZI METRO IVR,90767
2016,may,,IZZI METRO IVR,39395
2016,may,,LINIO COM MX,2971
2016,may,,LINIO COM MX,25046
2016,may,,LINIO COM MX,1154
2016,may,,LINIO COM MX,1099
2016,may,,LINIO COM MX,11212
2016,may,,LINIO COM MX,80740
2016,may,,LINIO COM MX,40287
2016,may,,LINIO COM MX,379
2016,may,,LINIO COM MX,563
2016,may,,LINIO COM MX,19147
2016,may,,LINIO COM MX,19846
2016,may,,LINIO COM MX,150597
2016,may,,LINIO COM MX,314737
2016,may,,LINIO COM MX,11999
2016,may,,LINIO COM MX,11836
2016,may,,LINIO COM MX,579
2016,may,,LINIO COM MX,71532
2016,may,,LINIO COM MX,1180
2016,may,,LINIO COM MX,2543
2016,may,,LINIO COM MX,16180
2016,may,,LINIO COM MX,33833
2016,may,,LINIO COM MX,1986
2016,may,,LIVERPOOL POR INTERNET,249
2016,may,,LIVERPOOL POR INTERNET,7077
2016,may,,LIVERPOOL POR INTERNET,16724
2016,may,,LIVERPOOL POR INTERNET,46085
2016,may,,LIVERPOOL POR INTERNET,93166
2016,may,,LIVERPOOL POR INTERNET,356
2016,may,,LIVERPOOL POR INTERNET,153772
2016,may,,LIVERPOOL POR INTERNET,58980
2016,may,,LIVERPOOL POR INTERNET,3685
2016,may,,LIVERPOOL POR INTERNET,4235
2016,may,,LIVERPOOL POR INTERNET,7195
2016,may,,LIVERPOOL POR INTERNET,14180
2016,may,,LIVERPOOL POR INTERNET,55417
2016,may,,LIVERPOOL POR INTERNET,57086
2016,may,,MEDICALL PLUS GN CR,2100
2016,may,,MEDICALL PLUS GN CR,350
2016,may,,MEDICALL PLUS GN CR,1050
2016,may,,MEDICALL PLUS GN CR,92400
2016,may,,MEDICALL PLUS GN CR,8400
2016,may,,MEDICALL PLUS GN CR,350
2016,may,,MEDICALL PLUS GN CR,2100
2016,may,,MEDICALL PLUS GN CR,350
2016,may,,MEDICALL PLUS GN CR,350
2016,may,,MEDICALL PLUS GN CR,20300
2016,may,,MEDICALL PLUS GN CR,1750
2016,may,,MICROSOFT 7,2001
2016,may,,MICROSOFT 7,5577
2016,may,,MICROSOFT 7,4509
2016,may,,MICROSOFT 7,99
2016,may,,MICROSOFT 7,82566
2016,may,,MICROSOFT 7,139
2016,may,,MICROSOFT 7,2081
2016,may,,MICROSOFT 7,8046
2016,may,,MICROSOFT 7,7182
2016,may,,MICROSOFT 7,27247
2016,may,,MICROSOFT 7,609064
2016,may,,MICROSOFT 7,167099
2016,may,,MICROSOFT 7,8752
2016,may,,MICROSOFT 7,462
2016,may,,MICROSOFT 7,14695
2016,may,,MICROSOFT 7,16294
2016,may,,MICROSOFT 7,11384
2016,may,,MICROSOFT 7,179011
2016,may,,MICROSOFT 7,3585
2016,may,,MICROSOFT 7,16197
2016,may,,MICROSOFT 7,99
2016,may,,MICROSOFT 7,2691
2016,may,,MICROSOFT 7,28389
2016,may,,MICROSOFT 7,1346
2016,may,,MICROSOFT 7,2467
2016,may,,MICROSOFT 7,1198
2016,may,,MICROSOFT 7,35963
2016,may,,MICROSOFT 7,295994
2016,may,,MICROSOFT 7,40
2016,may,,MICROSOFT 7,60184
2016,may,,MICROSOFT 7,399
2016,may,,MICROSOFT XBOX OFFICE,22728
2016,may,,MICROSOFT XBOX OFFICE,4364
2016,may,,MICROSOFT XBOX OFFICE,8418
2016,may,,MICROSOFT XBOX OFFICE,2255
2016,may,,MICROSOFT XBOX OFFICE,33482
2016,may,,MICROSOFT XBOX OFFICE,1612
2016,may,,MICROSOFT XBOX OFFICE,184950
2016,may,,MICROSOFT XBOX OFFICE,44999
2016,may,,MICROSOFT XBOX OFFICE,89
2016,may,,MICROSOFT XBOX OFFICE,10
2016,may,,MICROSOFT XBOX OFFICE,2722
2016,may,,MICROSOFT XBOX OFFICE,6291
2016,may,,MICROSOFT XBOX OFFICE,586
2016,may,,MICROSOFT XBOX OFFICE,4059
2016,may,,MICROSOFT XBOX OFFICE,1099
2016,may,,MICROSOFT XBOX OFFICE,10982
2016,may,,MICROSOFT XBOX OFFICE,10364
2016,may,,MICROSOFT XBOX OFFICE,76980
2016,may,,MICROSOFT XBOX OFFICE,7055
2016,may,,NET PAY,253
2016,may,,NET PAY,941
2016,may,,NET PAY,209
2016,may,,NET PAY,36700
2016,may,,NET PAY,39799
2016,may,,NET PAY,294008
2016,may,,NET PAY,167216
2016,may,,NET PAY,20
2016,may,,NET PAY,1209
2016,may,,NET PAY,18620
2016,may,,NET PAY,191467
2016,may,,NET PAY,63670
2016,may,,NET PAY,921
2016,may,,NET PAY,8754
2016,may,,NET PAY,150330
2016,may,,NET PAY,88255
2016,may,,PAGO LUZ CFE MOVILES,8380
2016,may,,PAGO LUZ CFE MOVILES,1261
2016,may,,PAGO LUZ CFE MOVILES,14025
2016,may,,PAGO LUZ CFE MOVILES,987
2016,may,,PAGO LUZ CFE MOVILES,5561
2016,may,,PAGO LUZ CFE MOVILES,740
2016,may,,PAGO LUZ CFE MOVILES,58557
2016,may,,PAGO LUZ CFE MOVILES,401973
2016,may,,PAGO LUZ CFE MOVILES,3003
2016,may,,PAGO LUZ CFE MOVILES,324989
2016,may,,PAGO LUZ CFE MOVILES,3557
2016,may,,PAGO LUZ CFE MOVILES,5984
2016,may,,PAGO LUZ CFE MOVILES,2389
2016,may,,PAGO LUZ CFE MOVILES,14482
2016,may,,PAGO LUZ CFE MOVILES,3567
2016,may,,PAGO LUZ CFE MOVILES,235311
2016,may,,PAGO LUZ CFE MOVILES,4421
2016,may,,PAGO LUZ CFE MOVILES,1956
2016,may,,PAGO LUZ CFE MOVILES,1654
2016,may,,PAGO LUZ CFE MOVILES,1839
2016,may,,PAGO LUZ CFE MOVILES,2306
2016,may,,PAGO LUZ CFE MOVILES,1120
2016,may,,PAGO LUZ CFE MOVILES,20508
2016,may,,PAGO LUZ CFE MOVILES,108175
2016,may,,PAGO LUZ CFE MOVILES,321
2016,may,,PAGO LUZ CFE MOVILES,22781
2016,may,,PAGO LUZ CFE MOVILES,892
2016,may,,PAGO MERCADOPAGO CIB,10
2016,may,,PAGO MERCADOPAGO CIB,3996
2016,may,,PAGO MERCADOPAGO CIB,10
2016,may,,PAGO MERCADOPAGO CIB,2595
2016,may,,PAGO MERCADOPAGO CIB,3953
2016,may,,PAGO MERCADOPAGO CIB,20
2016,may,,PAGO MERCADOPAGO CIB,308245
2016,may,,PAGO MERCADOPAGO CIB,50
2016,may,,PAGO MERCADOPAGO CIB,90
2016,may,,PAGO MERCADOPAGO CIB,3953
2016,may,,PAGO MERCADOPAGO CIB,10920
2016,may,,PAGO MERCADOPAGO CIB,68529
2016,may,,PAGO MERCADOPAGO CIB,13214
2016,may,,PAGO MERCADOPAGO CIB,2341
2016,may,,PAGO MERCADOPAGO CIB,10
2016,may,,PAGO MERCADOPAGO CIB,12188
2016,may,,PAGO MERCADOPAGO CIB,2621
2016,may,,PAGO MERCADOPAGO CIB,116124
2016,may,,PAYPAL MEXICO CR,10435
2016,may,,PAYPAL MEXICO CR,8647
2016,may,,PAYPAL MEXICO CR,69804
2016,may,,PAYPAL MEXICO CR,199
2016,may,,PAYPAL MEXICO CR,20721
2016,may,,PAYPAL MEXICO CR,5727
2016,may,,PAYPAL MEXICO CR,39433
2016,may,,PAYPAL MEXICO CR,408214
2016,may,,PAYPAL MEXICO CR,684513
2016,may,,PAYPAL MEXICO CR,84446
2016,may,,PAYPAL MEXICO CR,569
2016,may,,PAYPAL MEXICO CR,6357
2016,may,,PAYPAL MEXICO CR,2483
2016,may,,PAYPAL MEXICO CR,3448
2016,may,,PAYPAL MEXICO CR,15010
2016,may,,PAYPAL MEXICO CR,180416
2016,may,,PAYPAL MEXICO CR,416098
2016,may,,PAYPAL MEXICO CR,10518
2016,may,,PAYPAL MEXICO CR,2822
2016,may,,PAYPAL MEXICO CR,34
2016,may,,PAYPAL MEXICO CR,23067
2016,may,,PAYPAL MEXICO CR,11774
2016,may,,PAYPAL MEXICO CR,14197
2016,may,,PAYPAL MEXICO CR,25259
2016,may,,PAYPAL MEXICO CR,128012
2016,may,,PAYPAL MEXICO CR,110986
2016,may,,PAYPAL MEXICO CR,1816
2016,may,,POCKET*BPCKT,6100
2016,may,,PRIVALIA,29304
2016,may,,PRIVALIA,895
2016,may,,PRIVALIA,7980
2016,may,,PRIVALIA,398
2016,may,,PRIVALIA,4857
2016,may,,PRIVALIA,1552
2016,may,,PRIVALIA,14817
2016,may,,PRIVALIA,22402
2016,may,,PRIVALIA,237398
2016,may,,PRIVALIA,87938
2016,may,,PRIVALIA,398
2016,may,,PRIVALIA,2895
2016,may,,PRIVALIA,21761
2016,may,,PRIVALIA,80153
2016,may,,PRIVALIA,253913
2016,may,,PRIVALIA,8936
2016,may,,PRIVALIA,4230
2016,may,,PRIVALIA,3056
2016,may,,PRIVALIA,99
2016,may,,PRIVALIA,718
2016,may,,PRIVALIA,6258
2016,may,,PRIVALIA,8854
2016,may,,PRIVALIA,24053
2016,may,,PRIVALIA,129782
2016,may,,PRIVALIA,43001
2016,may,,SAM S CLUB TEPEYAC,12192
2016,may,,SAM S CLUB TEPEYAC,8899
2016,may,,SAM S CLUB TEPEYAC,12365
2016,may,,SAM S CLUB TEPEYAC,1126
2016,may,,SAM S CLUB TEPEYAC,1853
2016,may,,SAM S CLUB TEPEYAC,57210
2016,may,,SAM S CLUB TEPEYAC,18561
2016,may,,SAM S CLUB TEPEYAC,55408
2016,may,,SAM S CLUB TEPEYAC,29512
2016,may,,SAM S CLUB TEPEYAC,59230
2016,may,,SAM S CLUB TEPEYAC,7671
2016,may,,SAM S CLUB TEPEYAC,99209
2016,may,,SAM S CLUB TEPEYAC,66149
2016,may,,SAMS CANCUN,5114
2016,may,,TELEVIA PEAJE,300
2016,may,,TELEVIA PEAJE,3220
2016,may,,TELEVIA PEAJE,37800
2016,may,,TELEVIA PEAJE,6000
2016,may,,TELEVIA PEAJE,5850
2016,may,,TELEVIA PEAJE,18000
2016,may,,TELEVIA PEAJE,246494
2016,may,,TELEVIA PEAJE,104533
2016,may,,TELEVIA PEAJE,3100
2016,may,,TELEVIA PEAJE,1350
2016,may,,TELEVIA PEAJE,19700
2016,may,,TELEVIA PEAJE,6500
2016,may,,TELEVIA PEAJE,73990
2016,may,,TELEVIA PEAJE,1100
2016,may,,TELEVIA PEAJE,12700
2016,may,,TELEVIA PEAJE,6000
2016,may,,TELEVIA PEAJE,9550
2016,may,,TELEVIA PEAJE,58417
2016,may,,TELEVIA PEAJE,44988
2016,may,,TELMEX,31433
2016,may,,TELMEX,2605
2016,may,,TELMEX,428
2016,may,,TELMEX,688
2016,may,,TELMEX,10801
2016,may,,TELMEX,1494
2016,may,,TELMEX,3706
2016,may,,TELMEX,64325
2016,may,,TELMEX,458257
2016,may,,TELMEX,325323
2016,may,,TELMEX,14003
2016,may,,TELMEX,740
2016,may,,TELMEX,619
2016,may,,TELMEX,32756
2016,may,,TELMEX,5872
2016,may,,TELMEX,311231
2016,may,,TELMEX,2353
2016,may,,TELMEX,4404
2016,may,,TELMEX,389
2016,may,,TELMEX,2639
2016,may,,TELMEX,1347
2016,may,,TELMEX,5453
2016,may,,TELMEX,1031
2016,may,,TELMEX,3175
2016,may,,TELMEX,3164
2016,may,,TELMEX,14328
2016,may,,TELMEX,173050
2016,may,,TELMEX,90428
2016,may,,TELMEX,801
2016,may,,TICKETMASTER MEXICO,16495
2016,may,,TICKETMASTER MEXICO,6304
2016,may,,TICKETMASTER MEXICO,131935
2016,may,,TICKETMASTER MEXICO,643
2016,may,,TICKETMASTER MEXICO,224816
2016,may,,TICKETMASTER MEXICO,67175
2016,may,,TICKETMASTER MEXICO,775
2016,may,,TICKETMASTER MEXICO,4709
2016,may,,TICKETMASTER MEXICO,5793
2016,may,,TICKETMASTER MEXICO,92056
